id,key,value,type
3389094338,housenumber,648M,addr
3389094339,housenumber,648N,addr
3389094345,housenumber,648H,addr
3389094346,housenumber,648G,addr
3389094347,housenumber,648F,addr
3389094348,housenumber,648E,addr
3389094349,housenumber,648D,addr
3389094350,housenumber,648C,addr
3389094351,housenumber,648,addr
3389094352,housenumber,648A,addr
3389094353,housenumber,647,addr
3389094354,housenumber,628,addr
3389094361,housenumber,627,addr
3389094362,housenumber,627/1,addr
3389094363,housenumber,528/1,addr
3389094364,name,Business Excellence Institute,regular
3389094364,amenity,college,regular
3389095481,name,Shriram chits,regular
3389095481,office,company,regular
3389095481,kn,\xe0\xb2\xb6\xe0\xb3\x8d\xe0\xb2\xb0\xe0\xb3\x80\xe0\xb2\xb0\xe0\xb2\xbe\xe0\xb2\xae\xe0\xb3\x8d \xe0\xb2\x9a\xe0\xb2\xbf\xe0\xb2\x9f\xe0\xb3\x8d\xe0\xb2\xb8\xe0\xb3\x8d,name
3389095481,housenumber,480,addr
3389099816,name,PN,regular
3389099816,amenity,atm,regular
3389118174,name,Devaki Dental Clinic,regular
3389118174,amenity,dentist,regular
3389118175,name,Indira Food Court,regular
3389118175,amenity,fast_food,regular
3389118176,power,transformer,regular
3389118180,barrier,gate,regular
3389118182,name,Dr NVS Krishnan,regular
3389118182,amenity,doctors,regular
3389118182,housenumber,631,addr
3389118182,speciality,paediatrics,healthcare
3389118183,name,Freecharge,regular
3389118183,office,yes,regular
3389118184,name,Samatvam Diabeties Center,regular
3389118184,amenity,clinic,regular
3389118184,street,1St Main Road,addr
3389118184,housenumber,640,addr
3389118795,name,Travel Solutions,regular
3389118795,shop,travel_agency,regular
3389118796,name,VOX Telecom,regular
3389118796,office,yes,regular
3389118797,name,FR Bakery,regular
3389118797,shop,bakery,regular
3389131740,name,Harris Wines,regular
3389131740,shop,alcohol,regular
3389131741,name,LG,regular
3389131741,shop,electronics,regular
3389131742,name,Roll Khazana,regular
3389131742,amenity,fast_food,regular
3389131746,name,Curries and Pickles,regular
3389131746,amenity,restaurant,regular
3389138569,housenumber,32,addr
3389138575,housenumber,608,addr
3389138576,amenity,clinic,regular
3389141887,name,Muthoot Finance,regular
3389141887,shop,money_lender,regular
3389142592,name,Mangesh Clinic,regular
3389142592,amenity,clinic,regular
3389144244,housenumber,846,addr
3389144245,name,853,regular
3389145031,amenity,vendor,regular
3389145031,vending,coconut,regular
3389145035,housenumber,478,addr
3389691978,atm,yes,regular
3389691978,name,Allahabad Bank,regular
3389691978,amenity,bank,regular
3389691978,en,Allahabad Bank,name
3389691978,kn,Allahabad Bank,name
3389691978,website,https://www.allahabadbank.in,regular
3389691978,wikipedia,en:Allahabad Bank,regular
3389691978,wikidata,Q2018840,brand
3389691979,name,Bata,regular
3389691979,shop,shoes,regular
3389691979,kn,\xe0\xb2\xac\xe0\xb2\xbe\xe0\xb2\x9f\xe0\xb2\xbe,name
3389691979,street,Chinmaya Mission Hospital Road,addr
3389691980,name,ING Bank ATM,regular
3389691980,amenity,atm,regular
3389691981,name,Rank Opticians,regular
3389691981,shop,optician,regular
3389796914,name,Syndicate Bank ATM,regular
3389796914,amenity,atm,regular
3389796915,name,Nandini Milk Parlour,regular
3389796915,shop,dairy,regular
3389796916,name,Nandini Milk Parlour,regular
3389796916,shop,dairy,regular
3390685871,name,"b""Kantis Sweets""",regular
3390685871,shop,confectionery,regular
3390685871,cuisine,indian,regular
3390685871,kn,\xe0\xb2\x95\xe0\xb2\xbe\xe0\xb2\x82\xe0\xb2\xa4\xe0\xb2\xbf\xe0\xb2\xb8\xe0\xb3\x8d \xe0\xb2\xb8\xe0\xb3\x8d\xe0\xb2\xb5\xe0\xb3\x80\xe0\xb2\x9f\xe0\xb3\x8d\xe0\xb2\xb8\xe0\xb3\x8d,name
3390685871,website,http://www.kantisweets.com/,regular
3390685871,street,Chinmaya Mission Hospital Road,addr
3391123030,name,Lakshmi Venkateshwara Temple,regular
3391123030,kn,\xe0\xb2\xb2\xe0\xb2\x95\xe0\xb3\x8d\xe0\xb2\xb7\xe0\xb3\x8d\xe0\xb2\xae\xe0\xb3\x80 \xe0\xb2\xb5\xe0\xb3\x86\xe0\xb2\x82\xe0\xb2\x95\xe0\xb2\x9f\xe0\xb3\x87\xe0\xb2\xb6\xe0\xb3\x8d\xe0\xb2\xb5\xe0\xb2\xb0,name
3391123030,building,temple,regular
3391123031,name,Aegis Autogas,regular
3391133321,name,Appollo Pharmacy,regular
3391133321,amenity,pharmacy,regular
3391133322,name,Eshwari Matching Center,regular
3391133322,shop,clothes,regular
3391133323,name,SLN medical and general stores,regular
3391133323,amenity,pharmacy,regular
3391133883,name,Sanjeevani hospital 24/7,regular
3391133883,building,hospital,regular
3391134117,name,Manjunath Dry Cleaners,regular
3391134117,shop,dry_cleaning,regular
3391134547,name,Koti Sri Anjaneya Temple,regular
3391134547,amenity,place_of_worship,regular
3391134547,religion,hindu,regular
3391134548,name,Helmet Paradise,regular
3391134548,shop,variety_store,regular
3391134549,name,Brainwave Edutainment,regular
3391134549,building,company,regular
3391134550,name,signal,regular
3391134550,type,traffic_signals,regular
3391134551,name,Karthik Aquarium,regular
3391134551,shop,aquarium,regular
3391134552,name,Vinutha Jewellers,regular
3391134552,shop,jewelry,regular
3391134554,name,Multiplex farmer,regular
3391134555,name,HDFC Bank ATM,regular
3391134555,amenity,atm,regular
3391135051,name,Hotel Annakuteera vegetarian,regular
3391135051,amenity,restaurant,regular
3391135052,name,all car service,regular
3391135052,shop,mechanic,regular
3391135053,name,Bank of India,regular
3391135053,building,bank,regular
3391135055,name,Axis Bank,regular
3391135055,amenity,bank,regular
3391135055,en,Axis Bank,name
3391135055,kn,\xe0\xb2\x86\xe0\xb2\x95\xe0\xb3\x8d\xe0\xb2\xb8\xe0\xb2\xbf\xe0\xb2\xb8\xe0\xb3\x8d \xe0\xb2\xac\xe0\xb3\x8d\xe0\xb2\xaf\xe0\xb2\xbe\xe0\xb2\x82\xe0\xb2\x95\xe0\xb3\x8d,name
3391135055,website,https://www.axisbank.com,regular
3391135055,wikipedia,en:Axis Bank,regular
3391135055,wikidata,Q2003549,brand
3391135056,name,Mahesh Opticals,regular
3391135056,shop,optician,regular
3391135057,name,New Sagar Fast Food & Party Hall,regular
3391135057,amenity,restaurant,regular
3391835399,name,Appollo Pharmacy,regular
3391835399,amenity,pharmacy,regular
3392556341,name,Shraddha Palmera Apartment,regular
3392556341,building,apartments,regular
3392556341,city,Bangalore,addr
3392556341,street,Gear School Road,addr
3392556341,postcode,560103,addr
3392556341,housename,Shraddha Palmera Apartment,addr
3392582693,name,New Horizon Vidya Mandir,regular
3392582693,amenity,kindergarten,regular
3392582693,wheelchair,limited,regular
3392655473,name,Sainath Enterprises,regular
3392655473,shop,stationery,regular
3392655474,name,Maramma Temple,regular
3392655474,kn,\xe0\xb2\xae\xe0\xb2\xbe\xe0\xb2\xb0\xe0\xb2\xae\xe0\xb3\x8d\xe0\xb2\xae \xe0\xb2\xa6\xe0\xb3\x87\xe0\xb2\xb5\xe0\xb2\xb8\xe0\xb3\x8d\xe0\xb2\xa5\xe0\xb2\xbe\xe0\xb2\xa8,name
3392655474,building,temple,regular
3392655595,name,Sulabh Public Bath and Toilet Complex,regular
3392655595,amenity,toilets,regular
3392655600,name,Shriram chit funds,regular
3392655600,office,insurance,regular
3392655602,name,State Bank of Hyderabad,regular
3392655602,building,bank,regular
3392655752,name,Girias,regular
3392655752,shop,electronics,regular
3392655753,name,Public toilets,regular
3392655753,building,toilets,regular
3392655836,name,Deepak Sahakari bank Ltd,regular
3392655836,building,bank,regular
3392788498,name,Airtel,regular
3392788498,office,telecommunication,regular
3392788499,name,KFC,disused
3392788499,amenity,fast_food,disused
3392788499,cuisine,chicken,disused
3393357969,name,Sri Sai Mens PG Hostel,regular
3393357969,smoking,outside,regular
3393357969,tourism,hostel,regular
3393357972,entrance,main,regular
3393457970,name,The Oxford College of Hotel Management,regular
3393457970,building,college,regular
3393457971,name,The Oxford Pre-University College,regular
3393457971,building,college,regular
3393457972,name,The Oxford English School,regular
3393457972,building,school,regular
3393457974,name,The Oxford Senior Secondary School,regular
3393457974,building,school,regular
3393458919,name,The Oxford Evening Polytechnic,regular
3393458919,building,college,regular
3393458919,levels,0,building
3393458920,name,The Oxford Polytechnic,regular
3393458920,building,college,regular
3393466557,name,Nandini,regular
3393466557,shop,dairy,regular
3393466557,kn,\xe0\xb2\xa8\xe0\xb2\x82\xe0\xb2\xa6\xe0\xb2\xbf\xe0\xb2\xa8\xe0\xb2\xbf,name
3393478952,name,Hot N Cool,regular
3393478952,shop,convenience,regular
3393478953,name,"b""The Oxford Childrens Dental Clinic""",regular
3393478953,amenity,dentist,regular
3393478954,name,The Oxford Primary School,regular
3393478954,building,school,regular
3393483876,amenity,parking,regular
3393485023,name,Sun Fresh Bakery,regular
3393485023,shop,bakery,regular
3393485024,name,Apollo Pharma,regular
3393485024,amenity,pharmacy,regular
3393485025,name,S.P.V. Dental Care,regular
3393485025,amenity,dentist,regular
3393485026,name,Jeeva Pet Hospital,regular
3393485026,amenity,veterinary,regular
3393485027,name,H.S.M Iyengar,regular
3393485027,amenity,cafe,regular
3393485028,name,Shathayu Ayurveda,regular
3393485028,building,hospital,regular
3393485029,name,Madhura Developers,regular
3393485029,office,company,regular
3393501416,atm,yes,regular
3393501416,name,Indian Bank,regular
3393501416,amenity,bank,regular
3393501416,en,Indian Bank,name
3393501416,website,http://www.indianbank.in,regular
3393501416,wikipedia,en:Indian Bank,regular
3393501416,wikidata,Q2003789,brand
3393503662,atm,yes,regular
3393503662,name,Vijaya Bank,regular
3393503662,amenity,bank,regular
3393503662,kn,\xe0\xb2\xb5\xe0\xb2\xbf\xe0\xb2\x9c\xe0\xb2\xaf \xe0\xb2\xac\xe0\xb3\x8d\xe0\xb2\xaf\xe0\xb2\xbe\xe0\xb2\x82\xe0\xb2\x95\xe0\xb3\x81,name
3393504221,name,Sri Krishna Upahara,regular
3393504221,amenity,cafe,regular
3393504221,cuisine,regional,regular
3393508235,name,Bust of Dr. Rajkumar,regular
3393508235,note,"In Memory of Dr. Rajkumar, Kannada actor and singer.",regular
3393508235,historic,monument,regular
3393509903,highway,bus_stop,regular
3393509903,name,JP Nagar IInd Phase,regular
3393509903,shelter,yes,regular
3393509904,highway,bus_stop,regular
3393509904,name,JP Nagar IInd Phase,regular
3393509904,shelter,yes,regular
3393511032,name,Spicy Tree,regular
3393511032,amenity,restaurant,regular
3393511032,cuisine,regional,regular
3393511032,delivery,no,regular
3393514748,name,The Gate Academy,regular
3393514748,office,company,regular
3393514748,website,www.thegateacademy.com,regular
3393514749,name,O2 The fitness...,regular
3393514749,leisure,sports_centre,regular
3393518163,name,Noble Evening College,regular
3393518163,building,college,regular
3393518164,name,Nobel School of Business,regular
3393518164,building,college,regular
3393519681,atm,yes,regular
3393519681,name,Canara Bank,regular
3393519681,amenity,bank,regular
3393519681,en,Canara Bank,name
3393519681,kn,\xe0\xb2\x95\xe0\xb3\x86\xe0\xb2\xa8\xe0\xb2\xb0\xe0\xb2\xbe \xe0\xb2\xac\xe0\xb3\x8d\xe0\xb2\xaf\xe0\xb2\xbe\xe0\xb2\x82\xe0\xb2\x95\xe0\xb3\x8d,name
3393519681,website,http://www.canarabank.com,regular
3393519681,wikipedia,en:Canara Bank,regular
3393519681,wikidata,Q2003777,brand
3393519682,name,Zuari Furniture,regular
3393519682,shop,furniture,regular
3393524592,atm,yes,regular
3393524592,name,State Bank of India,regular
3393524592,amenity,bank,regular
3393524592,kn,\xe0\xb2\xae\xe0\xb3\x88\xe0\xb2\xb8\xe0\xb3\x82\xe0\xb2\xb0\xe0\xb3\x81 \xe0\xb2\xac\xe0\xb3\x8d\xe0\xb2\xaf\xe0\xb2\xbe\xe0\xb2\x82\xe0\xb2\x95\xe0\xb3\x8d\xe2\x80\x8c,name
3393524592,website,https://www.sbi.co.in,regular
3393524592,wikipedia,en:State Bank of India,regular
3393524592,short_name,SBI,regular
3393524592,street,Sarakki Main Road Road (9Th Cross),addr
3393524592,wikidata,Q1340361,brand
3393524601,name,Western Union,regular
3393524601,amenity,bank,regular
3393528194,name,Life Care Medicals,regular
3393528194,amenity,pharmacy,regular
3393528195,name,Hello Baby,regular
3393528195,shop,toys,regular
3393528606,name,JP Nagar Diagnostic Centre,regular
3393528606,building,hospital,regular
3393529289,name,JP Nagar Physiotherapy Clinic,regular
3393529289,building,hospital,regular
3393529951,name,Rolls of heaven,regular
3393529951,amenity,restaurant,regular
3393529951,cuisine,regional,regular
3393529952,name,Sri Devi,regular
3393529952,amenity,restaurant,regular
3393531562,name,Kotak Bank,regular
3393531562,amenity,atm,regular
3393531563,name,Sunrise Restaurant,regular
3393531563,amenity,restaurant,regular
3393531564,name,Nayana Fabco,regular
3393531564,shop,clothes,regular
3393612017,name,Computerised Key Makers,regular
3393612017,craft,key_cutter,regular
3393612017,opening_hours,Mo-Sa 10:00-20:00,regular
3394751195,name,Safal Fresh,regular
3394751195,shop,supermarket,regular
3394751195,opening_hours,7:00 am to 8:00 pm,regular
3394753831,name,Sree Venkateshwara Speciality Hospital,regular
3394753831,amenity,hospital,regular
3394753831,kn,\xe0\xb2\xb6\xe0\xb3\x8d\xe0\xb2\xb0\xe0\xb3\x80 \xe0\xb2\xb5\xe0\xb3\x86\xe0\xb2\x82\xe0\xb2\x95\xe0\xb2\x9f\xe0\xb3\x86\xe0\xb2\xb6\xe0\xb3\x8d\xe0\xb2\xb5\xe0\xb2\xb0 \xe0\xb2\x86\xe0\xb2\xb8\xe0\xb3\x8d\xe0\xb2\xaa\xe0\xb2\xa4\xe0\xb3\x8d\xe0\xb2\xb0\xe0\xb3\x86,name
3394753831,street,Bannerghatta Road,addr
3394753831,postcode,560030,addr
3394753831,housenumber,#1,addr
3394753832,name,Sri Chowdeshwari Bhavan,regular
3394753832,amenity,place_of_worship,regular
3394753832,religion,hindu,regular
3394758626,name,Marble Centre International Private Limited,regular
3394758626,shop,yes,regular
3394758626,website,http://marblecentre.in,regular
3394758626,operator,Marble Centre International Private Limited,regular
3394758626,city,Bangalore,addr
3394758626,street,7Th Cross,addr
3394758626,postcode,560030,addr
3394758626,opening_hours,9:00 am - 6:00 pm,regular
3394758626,housenumber,"10, RD Layout",addr
3394760961,name,HDFC ATM,regular
3394760961,amenity,atm,regular
3394760961,kn,\xe0\xb2\x8e\xe0\xb2\x9a\xe0\xb3\x8d \xe0\xb2\xa1\xe0\xb2\xbf \xe0\xb2\x8e\xe0\xb2\xab\xe0\xb3\x8d \xe0\xb2\xb8\xe0\xb2\xbf,name
3394760961,operator,HDFC,regular
3394762170,name,State Bank ATM,regular
3394762170,amenity,atm,regular
3394762170,operator,State Bank of India,regular
3394879073,ele,"1,2,3",regular
3394879073,name,Flipkart Internet Private Limited,regular
3394879073,office,company,regular
3394879073,city,Bengaluru,addr
3394879073,postcode,560103,addr
3394879073,housenumber,Mantri Commercio,addr
3394938755,name,Shree Sai Ram Drug House,regular
3394938755,amenity,pharmacy,regular
3394944799,name,Sunrise Bakery,regular
3394944799,shop,bakery,regular
3394944799,street,Sarakki Main Road Road (9Th Cross),addr
3394944799,housenumber,1st floor,addr
3394944800,name,Style & Smile Beauty Parlour,regular
3394944800,shop,beauty,regular
3394950259,name,Nishara Public School,regular
3394950259,building,school,regular
3394950260,name,Archies Paper Rose Shoppe,regular
3394950260,shop,gift,regular
3394967010,name,Nandini Milk Booth,regular
3394967010,shop,dairy,regular
3395243168,name,Guruprakash General Stores,regular
3395243168,shop,general,regular
3395243169,name,Koti Dhanvanthri Ganesha Temple,regular
3395243169,amenity,place_of_worship,regular
3395243169,religion,hindu,regular
3395243170,name,V V Silks and Sarees,regular
3395243170,shop,clothes,regular
3395243171,name,Maruthi Medical Stores,regular
3395243171,amenity,pharmacy,regular
3395243172,name,N G R Kalyana Mantap,regular
3395243173,name,SVS Instruments and Control Systems,regular
3395243173,building,company,regular
3395243174,name,Sanna Kaadu - Small Forest,regular
3395243174,leisure,park,regular
3395246644,name,Manjunatha Medical Stores,regular
3395246644,amenity,pharmacy,regular
3395246645,name,We Care Homeopathy,regular
3395246645,amenity,clinic,regular
3395246646,name,Branded Sale,regular
3395246646,shop,furniture,regular
3395246648,name,Laguna Clothing,regular
3395246648,shop,clothes,regular
3395246649,name,Shilpa Vidya,regular
3396324855,name,MedPlus,regular
3396324855,amenity,pharmacy,regular
3396324855,website,medplus.com,regular
3396324855,street,18Th Main Road Road,addr
3396327633,name,K.C.Das,regular
3396327633,shop,confectionery,regular
3396327634,name,Printo,regular
3396327634,shop,copyshop,regular
3396327634,website,http://www.printo.in/,regular
3396334741,atm,yes,regular
3396334741,name,TMB ATM,regular
3396334741,amenity,bank,regular
3396334741,opening_hours,24/7,regular
3396658476,name,Jeevan Bheema Nagar,regular
3396658476,highway,bus_stop,regular
3396658476,kn,\xe0\xb2\x9c\xe0\xb3\x80\xe0\xb2\xb5\xe0\xb2\xa8 \xe0\xb2\xad\xe0\xb3\x80\xe0\xb2\xae \xe0\xb2\xa8\xe0\xb2\x97\xe0\xb2\xb0,name
3396658477,name,Kodihalli,regular
3396658477,highway,bus_stop,regular
3396658477,kn,\xe0\xb2\x95\xe0\xb3\x8b\xe0\xb2\xa1\xe0\xb2\xbf\xe0\xb2\xb9\xe0\xb2\xb3\xe0\xb3\x8d\xe0\xb2\xb3\xe0\xb2\xbf,name
3396658477,local_ref,HAL 2ND STAGE WARD-58,regular
3397786440,name,Mithai Mane,regular
3397786440,shop,bakery,regular
3399023945,name,Sobha Morzaria Grandeur,regular
3399023945,website,http://www.sobha.com/project/current/Bangalore/sobha-grandeur/index.php,regular
3399023945,building,construction,regular
3399023945,city,Bangalore,addr
3399023945,postcode,560030,addr
3399027872,name,Kohinoor Granite and Marble,regular
3399027872,shop,yes,regular
3399027872,website,http://www.kohinoorgranite.net/,regular
3399027872,city,Bangalore,addr
3399027872,street,9Th Cross,addr
3399027872,postcode,560030,addr
3399331050,name,Aditya Hotel,regular
3399331050,amenity,restaurant,regular
3399331051,name,Government Central Library,regular
3399331051,amenity,library,regular
3399331052,amenity,place_of_worship,regular
3399331052,religion,hindu,regular
3400223197,name,Swathi hotel,regular
3400223197,tourism,hotel,regular
3400223532,name,L J Iyengar Bakery and Sweets,regular
3400223532,shop,bakery,regular
3400223532,wheelchair,no,regular
3400223533,name,"Community Center, Air Force Station Jalahalli",regular
3400223535,name,Traffic signal,regular
3400223535,type,traffic_signals,regular
3400223536,name,F A Tea stall,regular
3400223536,shop,cafe,regular
3400223537,name,Five Star Veg,regular
3400223537,building,restaurant,regular
3400223538,name,India Bulls home loans,regular
3400223538,building,company,regular
3400223539,name,Leela hospital and diagnostic center,regular
3400223539,amenity,hospital,regular
3400223540,name,"b""Vignesh Mens Parlour""",regular
3400223540,shop,salon,regular
3400223541,name,Dr. Rajkumar Blood Bank,regular
3400223541,amenity,hospital,regular
3400223630,name,Your kids r our kids,regular
3400223630,amenity,kindergarten,regular
3400223631,name,Prestige Wellington Park,regular
3400223631,building,apartments,regular
3400223632,name,Vinayaka traders,regular
3400223632,building,shop,regular
3400223634,name,New Sagar Fast Food - Vegetarian,regular
3400223636,name,Leela medicals,regular
3400223636,amenity,pharmacy,regular
